city,ep,year,pop,epdays,epnights
Chicago,109188881.16482455,2018,13289200.021267865,122217197.13690783,96160565.19274125
Chicago,72569918.19770156,2019,13307629.35256899,89951553.98741408,55188282.40798905
Chicago,142156197.7469328,2020,13326058.716324288,177997839.81895113,106314555.67491451
Dallas,90325933.10391143,2010,7967165.339179764,69284058.83386056,111367807.37396231
Dallas,232843176.89260367,2011,8136722.997257587,216221879.50682858,249464474.27837875
Dallas,109558728.5831939,2012,8306280.652300069,113580539.58647136,105536917.57991643
Dallas,76321477.57799953,2013,8475838.329472825,72925319.41583948,79717635.7401596
Dallas,53629174.724908486,2014,8645395.991465598,49204958.17266773,58053391.27714924
Dallas,102712204.12447363,2015,8814953.646446967,92287364.11409086,113137044.13485642
Dallas,76884991.6678857,2016,8977298.197226794,60358474.74157363,93411508.59419778
Dallas,27776949.48798534,2017,9139642.74931007,18927495.425832555,36626403.55013812
Dallas,109148369.9718007,2018,9301987.287528403,93254089.45178623,125042650.49181516
Dallas,65929043.28131991,2019,9464331.852760127,57235743.5819245,74622342.98071532
Dallas,79349276.77978653,2020,9626676.389780652,75892977.45719497,82805576.10237807
Houston,64732889.83831854,2010,7189084.778644977,39526333.15800806,89939446.51862903
Houston,173909579.1870843,2011,7382761.915416872,165437343.65116802,182381814.72300056
Houston,64050165.35447526,2012,7576439.0431292,49810231.94154739,78290098.76740314
Houston,70633846.22962071,2013,7770116.183276827,63544193.852292605,77723498.60694881
Houston,41935374.99889897,2014,7963793.318326396,29517341.22773447,54353408.770063475
Houston,91703523.79362571,2015,8157470.456541751,71379679.7940953,112027367.79315612
Houston,57511666.814300716,2016,8363076.80275263,49082204.48948524,65941129.13911619
Houston,47108902.48515001,2017,8568683.162607169,35991351.39355848,58226453.57674154
Houston,81835530.91747531,2018,8774289.52029033,61471261.810391426,102199800.0245592
Houston,63844880.696898736,2019,8979895.867437001,51297232.746162444,76392528.64763503
Houston,77418189.22070336,2020,9185502.223757097,71086724.93724625,83749653.50416046
Shanghai,188673533.4179158,2010,33442682.16297972,130996514.33885293,246350552.49697867
Shanghai,107540018.88508952,2011,34399857.63052031,82342669.42557415,132737368.3446049
Shanghai,209869589.43664986,2012,35357033.12198625,139912090.68985295,279827088.18344676
Shanghai,527730274.7642414,2013,36314208.58644067,529715777.66969424,525744771.85878855
Shanghai,90876652.29109418,2014,37271384.09657692,61219799.48392868,120533505.09825969
Shanghai,229844393.2126488,2015,38228559.518522725,207145144.06408247,252543642.36121517
Shanghai,443314054.87473434,2016,39297330.55199854,376398114.921239,510229994.82822967
Shanghai,412769779.0973124,2017,40366101.45949988,316485902.06187534,509053656.13274944
Shanghai,293859086.58831525,2018,41434872.49657822,192494293.3273549,395223879.84927565
Shanghai,215625715.40067813,2019,42503643.493089154,156732373.62794304,274519057.1734132
Shanghai,309957686.1189953,2020,43572414.459829964,287250135.7968717,332665236.4411189
Dhaka,109094408.88042988,2010,33936778.65634823,98301202.47943762,119887615.28142214
Dhaka,52907046.66518862,2011,34893667.79612658,31821340.22294985,73992753.10742739
Dhaka,100190656.20065996,2012,35850556.86413814,116885810.28781837,83495502.11350155
Dhaka,59043758.57971403,2013,36807445.911394104,54314899.226180404,63772617.93324765
Dhaka,117248005.3163155,2014,37764335.01126234,155134360.3476691,79361650.28496191
Dhaka,137845552.38985312,2015,38721224.11047822,121191686.89098601,154499417.88872024
Dhaka,222900319.03187534,2016,39811714.62741816,197956705.19128692,247843932.87246376
Dhaka,122828664.91420072,2017,40902205.11893058,128526075.23159614,117131254.59680532
Dhaka,84788913.90890841,2018,41992695.64524754,62199229.799133174,107378598.01868364
Dhaka,199273349.32430452,2019,43083186.14950775,172388197.54623315,226158501.10237586
Dhaka,40020072.85925018,2020,44173676.68152708,23239176.490269925,56800969.22823043
Osaka [Kyoto],335058566.1912538,2010,25999242.13358562,279949687.32406384,390167445.0584438
Osaka [Kyoto],213226561.46780813,2011,25867520.022120647,191946050.2706401,234507072.66497612
Osaka [Kyoto],277566211.78367186,2012,25735797.939008858,265286889.83080766,289845533.7365361
Osaka [Kyoto],304188683.9894805,2013,25604075.83796594,276576750.9344816,331800617.0444793
Osaka [Kyoto],113641289.94532576,2014,25472353.7186489,110122815.23909658,117159764.65155494
Osaka [Kyoto],188895768.42351586,2015,25340631.63034021,158838076.60405052,218953460.24298123
Osaka [Kyoto],228987653.9762808,2016,25167933.061886206,236006919.44198692,221968388.51057473
Osaka [Kyoto],124845438.43398461,2017,24995234.468643345,90524177.66348267,159166699.20448655
Osaka [Kyoto],333774774.32132995,2018,24822535.89989535,298277294.575132,369272254.06752783
Osaka [Kyoto],239078568.6618728,2019,24649837.303670317,212826479.5744419,265330657.7493037
Osaka [Kyoto],214567818.0923863,2020,24477138.72198855,188105060.5085976,241030575.676175
Miami,43920123.50496648,2010,7096846.306359228,24519842.40825768,63320404.601675294
Miami,42968674.84377342,2011,7172063.172457064,33093506.829088937,52843842.8584579
Miami,30771064.00632312,2012,7247280.034224375,17129120.626377776,44413007.38626847
Miami,35410719.94132628,2013,7322496.883854451,16908541.4984594,53912898.38419317
Miami,35131999.55023513,2014,7397713.754421784,21036301.765608113,49227697.33486215
Miami,55446133.06035279,2015,7472930.619050016,42959014.1178202,67933252.00288537
Miami,65548296.343388855,2016,7540360.071791844,41187478.57885119,89909114.10792652
Miami,58618033.103031024,2017,7607789.52194999,36354488.17049292,80881578.03556913
Miami,46024370.72105675,2018,7675218.968579537,33073915.22183589,58974826.220277615
Miami,46527317.396117106,2019,7742648.427417198,34737994.27371079,58316640.51852342
Miami,39995499.499705456,2020,7810077.876113055,17349894.001102347,62641104.99830856
Kolkata,275359163.37567365,2010,34734813.68203918,278425182.9873242,272293143.7640232
Kolkata,164692182.08307654,2011,34965249.92657932,155003672.12928703,174380692.036866
Kolkata,390828489.2710066,2012,35195686.23213203,485952720.0230539,295704258.5189592
Kolkata,268806929.6360208,2013,35426122.57693598,318752979.7628993,218860879.50914228
Kolkata,476268631.5958053,2014,35656558.84907876,509228744.9920063,443308518.1996042
Kolkata,223093549.07961974,2015,35886995.09379706,208650142.25654465,237536955.90269482
Kolkata,388415136.0295562,2016,36087800.649352826,448815155.7726411,328015116.2864713
Kolkata,295214029.7360319,2017,36288606.26619502,386818757.4522881,203609302.01977572
Kolkata,181022784.19806355,2018,36489411.8772806,171074214.86634317,190971353.52978393
Kolkata,187574024.26976976,2019,36690217.52602414,194872831.1318977,180275217.40764183
Kolkata,47881359.49150387,2020,36891023.08387303,65691538.78934646,30071180.193661284
Nagoya,142135873.0833873,2010,13734683.119890781,122103246.25568183,162168499.91109273
Nagoya,90560906.50841142,2011,13769320.05909886,83857089.3189578,97264723.69786504
Nagoya,115510982.85137863,2012,13803957.036221556,89638050.1603483,141383915.54240897
Nagoya,144845925.2033081,2013,13838593.986923918,124657170.5443635,165034679.86225268
Nagoya,94351618.2090216,2014,13873230.933561396,90858499.65448359,97844736.7635596
Nagoya,84653779.69318876,2015,13907867.889263257,81306297.77946931,88001261.60690819
Nagoya,90590251.46215859,2016,13920690.06031616,92483917.27030975,88696585.65400743
Nagoya,61052927.05981148,2017,13933512.23962282,53849859.859889746,68255994.25973321
Nagoya,170979164.3659492,2018,13946334.417034656,171372437.9052056,170585890.82669285
Nagoya,113707919.87482728,2019,13959156.608314477,106671545.75856733,120744293.99108723
Nagoya,95264977.46439813,2020,13971978.775355002,74968066.56996106,115561888.3588352
Bangkok,98691860.43925098,2010,17451695.26001965,108563283.03923689,88820437.83926505
Bangkok,9491256.424276352,2011,18002524.042281628,18913491.90191269,69020.94664001465
Bangkok,78697572.80083248,2012,18553352.800551917,125344674.0496853,32050471.55197967
Bangkok,152340408.4517548,2013,19104181.57078254,123165474.55176789,181515342.3517417
Bangkok,61012836.59980417,2014,19655010.325572744,85795038.59134492,36230634.60826342
Bangkok,47478583.5136745,2015,20205839.113113645,69444716.24950218,25512450.77784681
Bangkok,132014620.35829252,2016,20788857.88073632,131090668.54971486,132938572.16687016
Bangkok,39113209.932407126,2017,21371876.63339182,43539997.97909209,34686421.88572216
Bangkok,6704957.487411797,2018,21954895.40287399,12917396.139401913,492518.8354216814
Bangkok,97398513.18709983,2019,22537914.174597003,116295633.92073445,78501392.45346521
Bangkok,119244477.21123269,2020,23120932.936206114,100976357.85941826,137512596.5630471
Detroit,64248422.908260316,2010,6495190.182340275,38435140.87553114,90061704.9409895
Detroit,57259580.33763207,2011,6472235.300513825,46344050.31671603,68175110.3585481
Detroit,96566303.60324422,2012,6449280.415781863,109737743.00433217,83394864.20215625
Detroit,18643350.89253239,2013,6426325.536572416,10273988.249629736,27012713.535435043
Detroit,6586693.886128201,2014,6403370.658311423,4342522.822118897,8830864.950137505
Detroit,24194403.48179751,2015,6380415.775602692,16710558.752139322,31678248.21145569
Detroit,67464591.61394963,2016,6351980.9799038125,73582702.76027238,61346480.46762687
Detroit,32144545.707898356,2017,6323546.196386509,40474816.91716671,23814274.498630002
Detroit,42932974.70201271,2018,6295111.3940066565,39508652.68898196,46357296.71504346
Detroit,23039717.43644029,2019,6266676.606937822,25659499.72713658,20419935.145744
Detroit,62375184.4160863,2020,6238241.814206472,68568807.08309586,56181561.74907675
Comilla,23312567.45716676,2010,16320537.652503565,34951996.22053005,11673138.693803478
Comilla,10521863.2210434,2011,16484917.42978746,5434261.114340317,15609465.327746484
Comilla,15861907.580006741,2012,16649297.209631672,21257846.251266465,10465968.908747017
Comilla,13467927.929000042,2013,16813676.992015384,19793022.602225788,7142833.255774295
Comilla,47304610.1480329,2014,16978056.79674458,68151090.52220283,26458129.773862973
Comilla,22893572.924484156,2015,17142436.57015314,24748915.16609459,21038230.68287372
Comilla,32407406.757051557,2016,17292367.40236623,37327026.997064516,27487786.517038602
Comilla,20648450.811513036,2017,17442298.215829134,30453373.699213885,10843527.923812184
Comilla,23439087.01670632,2018,17592229.057883255,18369355.439565696,28508818.593846947
Comilla,28712383.329872616,2019,17742159.909610715,31666621.5488232,25758145.11092203
Comilla,8585724.930513367,2020,17892090.724068087,4604902.786483297,12566547.074543439
Delhi [New Delhi],782344059.4512672,2010,41131464.884745166,785793896.8932633,778894222.009271
Delhi [New Delhi],388893004.3269874,2011,42022413.39188461,218128357.2231997,559657651.430775
Delhi [New Delhi],620511041.2810876,2012,42913361.97738399,576540624.6078162,664481457.954359
Delhi [New Delhi],665894937.1627424,2013,43804310.483444616,524381659.41336805,807408214.9121166
Delhi [New Delhi],641594961.4089792,2014,44695259.03956315,483794257.6614796,799395665.1564788
Delhi [New Delhi],656988877.8011827,2015,45586207.62764442,495463116.2721318,818514639.3302336
Delhi [New Delhi],613207610.8265091,2016,46488542.54288403,586857940.597251,639557281.0557672
Delhi [New Delhi],535260270.61554766,2017,47390877.514901176,324233546.2776727,746286994.9534225
Delhi [New Delhi],424338192.81532514,2018,48293212.515043326,235188003.86371467,613488381.7669356
Delhi [New Delhi],706850459.5578197,2019,49195547.473688796,521149987.3099741,892550931.8056654
Delhi [New Delhi],591238673.7152863,2020,50097882.427666634,401088181.76117915,781389165.6693934
Jieyang,66431787.707844466,2010,14994761.906561648,62732441.086544916,70131134.32914402
Jieyang,76012550.92508747,2011,15093243.99304329,74202876.2782346,77822225.57194033
Jieyang,35811686.648612946,2012,15191726.121771362,33998675.32039875,37624697.97682714
Jieyang,79871570.47331694,2013,15290208.225407226,65610690.4082986,94132450.53833528
Jieyang,88228743.76833346,2014,15388690.350271847,76481882.47881065,99975605.05785628
Jieyang,79358670.74709056,2015,15487172.432817679,81856270.36497688,76861071.12920424
Jieyang,97755276.37012884,2016,15584493.105058488,91090803.55645666,104419749.18380101
Jieyang,107088534.38185626,2017,15681813.774394525,96324491.76213613,117852577.00157638
Jieyang,105493776.17249173,2018,15779134.457282992,110743835.05558579,100243717.28939767
Jieyang,43801722.71011725,2019,15876455.111242253,24313393.42129486,63290051.99893963
Jieyang,79991863.38007358,2020,15973775.804172069,76265180.6827926,83718546.07735455
Seoul,267206809.64275253,2010,33198791.811111182,130390360.70974849,404023258.57575655
Seoul,211902904.19366428,2011,33519708.92140363,190830354.6926613,232975453.69466728
Seoul,400526721.7698176,2012,33840626.052905165,366850052.79963803,434203390.7399971
Seoul,438322441.50172186,2013,34161543.1735414,304023028.0948246,572621854.9086192
Seoul,278541254.7331384,2014,34482460.249407016,233096764.53326106,323985744.9330157
Seoul,335743437.4004602,2015,34803377.39175038,285686764.13685,385800110.66407037
Seoul,334955924.1545761,2016,35087762.86059801,246692555.64855063,423219292.6606016
Seoul,332197566.107752,2017,35372148.319367595,319630437.6838746,344764694.53162944
Seoul,632199459.6774602,2018,35656533.779729396,611672152.4568465,652726766.898074
Seoul,304693411.7578265,2019,35940919.221529946,267554608.3512494,341832215.1644036
Seoul,249309587.02426198,2020,36225304.68320392,262691037.6853833,235928136.36314067
Phoenix,49236148.00533269,2010,5315123.304873399,14433845.405611102,84038450.60505429
Phoenix,72414181.89480203,2011,5431364.541544539,21639202.418353178,123189161.37125088
Phoenix,66797948.677011475,2012,5547605.775497758,23956321.903260656,109639575.4507623
Phoenix,47558864.06010434,2013,5663847.006572437,23357207.80349034,71760520.31671834
Phoenix,46735023.962534815,2014,5780088.246591808,23593657.793290164,69876390.13177946
Phoenix,81441818.1747888,2015,5896329.48041049,23560160.941862807,139323475.40771478
Phoenix,98325297.14662658,2016,6016999.17058742,37476808.91998747,159173785.37326568
Phoenix,84107430.0311501,2017,6137668.858870683,45856372.38807331,122358487.67422688
Phoenix,72653151.94870317,2018,6258338.560170807,47798402.893525854,97507901.00388047
Phoenix,72846967.5404819,2019,6379008.244260446,45276427.635212734,100417507.44575106
Phoenix,133358405.18389884,2020,6499677.938301985,76037889.47662292,190678920.89117473
Beijing,301488335.37598073,2010,27070947.785660006,193981197.1556124,408995473.5963491
Beijing,265098002.91128886,2011,27457878.399054416,139917463.18313166,390278542.639446
Beijing,320711753.92932475,2012,27844809.028416228,233195765.775088,408227742.0835614
Beijing,400046373.049922,2013,28231739.58926142,330971718.221241,469121027.878603
Beijing,407953045.5745757,2014,28618670.204008035,404166847.8534206,411739243.2957308
Beijing,413416326.49915886,2015,29005600.807321288,345881889.2271225,480950763.7711952
Beijing,436458093.59315234,2016,29362693.40767202,381001799.54736185,491914387.63894284
Beijing,343028324.05963653,2017,29719785.99335661,340569628.0007089,345487020.1185642
Beijing,457987591.9005096,2018,30076878.56088975,367378694.683686,548596489.1173332
Beijing,468642345.05964,2019,30433971.205209434,401959322.6097596,535325367.50952035
Beijing,443573056.80104685,2020,30791063.7643345,299646566.687989,587499546.9141047
Mexico City,275591510.0490645,2010,24038011.68168673,309468657.10064936,241714362.99747974
Mexico City,476901581.98312134,2011,24242370.92288418,537861654.4913929,415941509.4748498
Mexico City,257166610.5841559,2012,24446730.118850805,337779297.32877964,176553923.83953214
Mexico City,302370553.6478472,2013,24651089.358123392,322892846.07849413,281848261.2172003
Mexico City,143500949.48906624,2014,24855448.5536929,165315246.8088855,121686652.16924694
Mexico City,135075679.49514866,2015,25059807.808380485,114628702.69863659,155522656.29166073
Mexico City,272344924.0899401,2016,25071848.924902387,267894689.86324877,276795158.3166313
Mexico City,194323859.2776007,2017,25083890.083170146,195833731.9155788,192813986.63962263
Mexico City,264942881.09858307,2018,25095931.173238307,302531287.2099639,227354474.98720223
Mexico City,339421854.8861316,2019,25107972.347823415,302971283.29676723,375872426.47549593
Mexico City,415435310.3907142,2020,25120013.468914613,398323318.39120674,432547302.3902217
Quezon City [Manila],254240411.20357004,2010,27986599.265035585,249104676.15228373,259376146.25485635
Quezon City [Manila],31457190.447535496,2011,28349147.049540583,28615678.311561614,34298702.58350938
Quezon City [Manila],98422294.57275885,2012,28711694.79380008,115302887.76442985,81541701.38108787
Quezon City [Manila],158845095.09388384,2013,29074242.545348715,176289897.42591026,141400292.76185742
Quezon City [Manila],177400808.89882708,2014,29436790.30400129,211300113.03028274,143501504.76737142
Quezon City [Manila],191526008.88581452,2015,29799338.022690505,224299692.06091273,158752325.7107163
Quezon City [Manila],201116042.17647213,2016,30113861.32199909,191029041.83585247,211203042.51709175
Quezon City [Manila],98440861.9187598,2017,30428384.616872348,127978834.80912864,68902889.02839096
Quezon City [Manila],159305725.52498418,2018,30742907.880705133,157692006.18598938,160919444.863979
Quezon City [Manila],189746821.4912935,2019,31057431.166502584,154418681.7257865,225074961.2568005
Quezon City [Manila],162297168.83460796,2020,31371954.41500788,188764807.60411742,135829530.0650985
Toronto,98882522.65313014,2010,10284054.98229474,87576408.63376835,110188636.67249194
Toronto,107290457.6744323,2011,10412257.143643828,121876020.41233552,92704894.93652907
Toronto,140776988.93607506,2012,10540459.305322489,159699428.3605922,121854549.51155794
Toronto,65631646.56803252,2013,10668661.482105397,63300897.08363003,67962396.05243501
Toronto,39158251.05278019,2014,10796863.64122853,51096333.33892419,27220168.76663618
Toronto,79521459.68934396,2015,10925065.810830873,86091826.18484576,72951093.19384216
Toronto,128592833.06155472,2016,11040468.087299805,159263621.45140323,97922044.6717062
Toronto,52270486.96731835,2017,11155870.358116249,59603077.89551645,44937896.03912025
Toronto,115154225.74085924,2018,11271272.629960679,99884615.57197231,130423835.90974617
Toronto,58421157.85414696,2019,11386674.925316337,78719961.8297629,38122353.87853101
Toronto,155496132.3154064,2020,11502077.194957348,196273468.9781985,114718795.65261433
São Paulo,158516992.96803495,2010,24864959.954527594,105975310.20808156,211058675.72798836
São Paulo,189331375.2738467,2011,25028233.68248574,188627081.84978348,190035668.6979099
São Paulo,196988108.35948396,2012,25191507.538122933,159027483.2513329,234948733.46763498
São Paulo,107343283.21753937,2013,25354781.32449738,108660357.6504646,106026208.78461415
São Paulo,443990505.99273,2014,25518055.162922453,429590975.339709,458390036.645751
São Paulo,174259266.06896198,2015,25681328.938679717,177649364.40202415,170869167.7358998
São Paulo,230018119.40260428,2016,25813184.03928723,52201736.59669545,407834502.20851314
São Paulo,107911781.460528,2017,25945039.15475075,89858527.84421474,125965035.07684126
São Paulo,142123020.52283642,2018,26076894.191943638,142475457.2053405,141770583.84033233
São Paulo,205946852.46089697,2019,26208749.347405206,176276812.27893135,235616892.6428626
São Paulo,39141536.367284864,2020,26340604.435606323,60587058.03801838,17696014.69655134
Buenos Aires,305808242.5947879,2010,19727967.54313112,269500327.35696137,342116157.8326144
Buenos Aires,134701510.39492685,2011,19829812.81297359,157605282.55563974,111797738.23421392
Buenos Aires,263115122.22849336,2012,19931658.042351425,301662492.5128119,224567751.94417483
Buenos Aires,324905850.66177285,2013,20033503.290414214,299373935.78114605,350437765.5423996
Buenos Aires,196547531.26682168,2014,20135348.57541784,188356061.4967897,204739001.03685367
Buenos Aires,186499776.5482853,2015,20237193.80955069,176240235.9527966,196759317.143774
Buenos Aires,246889416.06912625,2016,20327086.42956493,254323358.91838712,239455473.21986538
Buenos Aires,256532316.89737153,2017,20416979.026228778,256148750.08150756,256915883.71323547
Buenos Aires,305610415.1328638,2018,20506871.619271453,347222204.277611,263998625.98811662
Buenos Aires,202188752.01245537,2019,20596764.225729767,167547814.27253944,236829689.7523713
Buenos Aires,148692217.17570972,2020,20686656.819902107,133900892.64079112,163483541.71062833
Suzhou,97176053.85868526,2010,19376181.012428753,104720414.00315797,89631693.71421252
Suzhou,30848640.584458373,2011,19592028.093521737,35283852.58220081,26413428.58671594
Suzhou,101652036.30687162,2012,19807875.175351493,113377684.03587852,89926388.57786474
Suzhou,226809277.6707794,2013,20023722.265267674,277810554.03520334,175808001.30635545
Suzhou,56829550.73693367,2014,20239569.296089552,71490740.18541984,42168361.2884475
Suzhou,87532360.48939273,2015,20455416.38530974,106683377.81333876,68381343.1654467
Suzhou,181759301.87016904,2016,20626576.090890884,214319397.18861327,149199206.5517248
Suzhou,134247790.40396863,2017,20797735.75335313,132995462.50738502,135500118.30055225
Suzhou,148220723.1465553,2018,20968895.414169606,184474601.5183301,111966844.77478054
Suzhou,84040736.26105806,2019,21140055.11362416,98596982.19770277,69484490.32441334
Suzhou,88511191.68504292,2020,21311214.78098697,77334569.28397016,99687814.08611569
Seattle,25554572.921986252,2010,5900447.972753127,21510595.274769373,29598550.569203135
Seattle,12460841.396072363,2011,5970530.107624255,11942717.262701146,12978965.52944358
Seattle,24846062.461514764,2012,6040612.253414529,15582582.786626045,34109542.136403486
Seattle,35224958.35937107,2013,6110694.380673285,26532668.61713041,43917248.10161174
Seattle,46040012.612380326,2014,6180776.515033934,35079437.38382737,57000587.840933286
Seattle,71476629.37127772,2015,6250858.6538921185,58766017.8394406,84187240.90311486
Seattle,46263195.609401226,2016,6319530.319260188,35406127.30796926,57120263.91083319
Seattle,49572885.86136215,2017,6388201.973831056,37014200.06694956,62131571.65577474
Seattle,59595906.82859972,2018,6456873.65044198,47438077.26072344,71753736.396476
Seattle,28076942.60471785,2019,6525545.30787506,21403746.30528089,34750138.90415481
Seattle,35887242.34234375,2020,6594216.965970272,27740263.87809111,44034220.80659639
Moscow,933686727.2623739,2010,30377438.006492816,1004767774.2536687,862605680.2710792
Moscow,378418977.46365774,2011,30711560.841085702,372623947.13698274,384214007.79033273
Moscow,215450207.19872737,2012,31045683.690475777,202296315.60129374,228604098.79616097
Moscow,181688393.8089394,2013,31379806.544534963,150618562.1623288,212758225.45554996
Moscow,462382725.4892954,2014,31713929.438010573,440883795.4184732,483881655.56011766
Moscow,212232191.5730244,2015,32048052.259837013,206487298.25260723,217977084.89344153
Moscow,334923598.479236,2016,32327968.9880087,245412208.24924207,424434988.7092299
Moscow,118214409.06667791,2017,32607885.723951228,45341828.787177086,191086989.34617874
Moscow,309101660.16843975,2018,32887802.4645056,267869861.59242013,350333458.7444594
Moscow,259874801.97618836,2019,33167719.132983062,272219093.6366193,247530510.31575736
Moscow,158552728.91734952,2020,33447635.83441867,179749185.97647184,137356271.85822722
London,127690650.53995496,2010,20971673.7022015,124097529.51945202,131283771.5604579
London,64448448.186864324,2011,21242492.456777133,39430240.15275897,89466656.22096968
London,123868173.48971117,2012,21513311.21265633,75022549.63301651,172713797.34640583
London,216437570.86660862,2013,21784129.921595152,199364173.41708133,233510968.31613588
London,146310551.37865728,2014,22054948.68183761,148165245.6298008,144455857.1275138
London,132878177.20721427,2015,22325767.422895066,112280308.16213803,153476046.2522905
London,174371671.0880255,2016,22592187.375186957,91801460.50026006,256941881.67579097
London,168738383.71920693,2017,22858607.260381542,166318991.8698431,171157775.56857073
London,433370420.51615256,2018,23125027.19850123,437968080.2720003,428772760.7603048
London,172005525.9131679,2019,23391447.123667892,168356095.96125957,175654955.86507624
London,177607201.32679254,2020,23657867.072529625,215796939.2695127,139417463.38407233
Tijuana,34079037.66208667,2010,6339533.409747671,19006135.85606979,49151939.46810356
Tijuana,21650943.93936555,2011,6409510.568605842,10549753.45550701,32752134.423224088
Tijuana,71468101.93590036,2012,6479487.719656883,22793203.86532546,120143000.00647527
Tijuana,36262921.20072658,2013,6549464.875142916,17381102.676230572,55144739.7252226
Tijuana,109355820.54047947,2014,6619442.024298026,52317494.086910285,166394146.99404866
Tijuana,82107904.26414865,2015,6689419.184043751,23388043.12449209,140827765.40380523
Tijuana,70640986.32901584,2016,6751811.762775017,35638582.98679287,105643389.6712388
Tijuana,61021847.752835244,2017,6814204.343121961,19606255.312614974,102437440.19305551
Tijuana,94708395.22108677,2018,6876596.924441022,44901549.78883146,144515240.65334207
Tijuana,57719943.75936054,2019,6938989.515562479,35112396.26282419,80327491.25589688
Tijuana,80731988.2417285,2020,7001382.089549655,44081015.230682224,117382961.25277478
Surabaya,1922586.6852445006,2010,12777329.472747063,1550897.5208400711,2294275.84964893
Surabaya,34287252.60688933,2011,12870475.537809283,47201466.76899851,21373038.44478015
Surabaya,63330857.905107304,2012,12963621.60957709,79012247.30804488,47649468.50216972
Surabaya,54277028.79689525,2013,13056767.668764353,68279633.63830642,40274423.955484085
Surabaya,83537260.73356476,2014,13149913.73002173,98792402.97062671,68282118.49650283
Surabaya,106082865.90738678,2015,13243059.794333206,123004307.74908176,89161424.06569181
Surabaya,9020510.926207304,2016,13305554.014198221,1079048.1669921875,16961973.68542242
Surabaya,30203514.84746196,2017,13368048.193814823,20235498.27146712,40171531.4234568
Surabaya,66156803.59706519,2018,13430542.388768973,56598840.184854195,75714767.00927618
Surabaya,102381228.20817009,2019,13493036.58133413,129804345.78760019,74958110.62873997
Surabaya,18173759.25313135,2020,13555530.778651731,10080438.161258878,26267080.34500382
Johannesburg,31220637.041653518,2010,9386246.960362708,16573064.17307806,45868209.910228975
Johannesburg,75163752.70370117,2011,9654573.482514756,71108152.04343055,79219353.3639718
Johannesburg,73934843.33467758,2012,9922899.998587213,42256104.14263837,105613582.52671678
Johannesburg,121435399.57151808,2013,10191226.490911577,93586212.82890454,149284586.31413162
Johannesburg,83147468.61566722,2014,10459553.007374492,71652566.43689673,94642370.7944377
Johannesburg,195214735.37255284,2015,10727879.531542744,211737958.21680766,178691512.52829802
Johannesburg,122349037.07743818,2016,11008532.950249216,86928208.24060918,157769865.91426715
Johannesburg,51077726.38886321,2017,11289186.35627054,31258837.30068691,70896615.47703952
Johannesburg,206910972.33223334,2018,11569839.767373892,264368420.3378815,149453524.32658517
Johannesburg,192588199.73260692,2019,11850493.172540141,214849421.36900556,170326978.09620827
Johannesburg,116646688.23822019,2020,12131146.577179458,60777178.948904924,172516197.52753544
Paris,156156420.81846762,2010,18809598.95297708,142912410.40700746,169400431.2299278
Paris,91589500.73962644,2011,18899419.053611178,44636085.510304496,138542915.96894836
Paris,107959997.28394887,2012,18989239.13266718,76958325.13693956,138961669.43095818
Paris,214154824.5494902,2013,19079059.231869113,162395568.74038953,265914080.35859093
Paris,96317525.56623405,2014,19168879.321594488,101158927.82267213,91476123.30979599
Paris,205731065.98486653,2015,19258699.422148824,221407260.1730531,190054871.79667997
Paris,221380350.71544123,2016,19345310.01919023,138382632.97314733,304378068.4577351
Paris,182658626.0800197,2017,19431920.59004148,154827455.52267972,210489796.6373597
Paris,364969864.05271167,2018,19518531.20786047,364567789.86394334,365371938.24148
Paris,302445810.162092,2019,19605141.767996583,269679538.0450992,335212082.27908474
Paris,226286601.78093606,2020,19691752.336474895,184484274.395838,268088929.1660341
Melbourne,43345388.50913298,2010,5515699.556386786,24226996.7839278,62463780.234338164
Melbourne,36807596.92902906,2011,5649480.507396478,15809600.306580069,57805593.55147806
Melbourne,52942792.55551999,2012,5783261.4582854975,43069749.8035362,62815835.30750378
Melbourne,78420191.88042285,2013,5917042.409960831,48643124.23981432,108197259.52103136
Melbourne,60639504.13349368,2014,6050823.370526761,50903481.97715264,70375526.28983471
Melbourne,67875923.39121014,2015,6184604.315286335,60273032.18098387,75478814.6014364
Melbourne,40314632.56058257,2016,6337382.95875469,25445181.55620035,55184083.56496479
Melbourne,56353083.16109289,2017,6490161.606057873,31390633.995123714,81315532.32706207
Melbourne,60624729.10794546,2018,6642940.238243917,54633470.199479885,66615988.016411036
Melbourne,68555580.78853197,2019,6795718.90672591,51171701.141980596,85939460.43508336
Melbourne,49092864.24477508,2020,6948497.541215105,26312139.748312086,71873588.74123807
Cairo,588149111.3037168,2010,28848500.45106149,259569803.28079224,916728419.3266413
Cairo,514825330.0383028,2011,29435786.219407223,229401276.62595433,800249383.4506512
Cairo,848709267.7499121,2012,30023072.068094973,403538385.83477736,1293880149.665047
Cairo,581097198.3408152,2013,30610357.855148505,312727895.3728316,849466501.3087988
Cairo,590005875.687461,2014,31197643.691972077,246338087.00659224,933673664.3683298
Cairo,736974364.2578027,2015,31784929.485848486,303220233.6105224,1170728494.9050832
Cairo,850076220.9383793,2016,32338562.78619425,446211446.4776406,1253940995.399118
Cairo,811796617.7180088,2017,32892196.122201413,420103870.19399184,1203489365.2420256
Cairo,773022311.7990022,2018,33445829.491391614,432822250.1995598,1113222373.3984447
